Campaign ID,Product Name,Category,Ad Spend (INR),Impressions,Clicks,Conversions,Revenue (INR),ROI,Campaign Date,Marketing Channel
CAMPAIGN00719,Juice,Beverages,1168.52,343936,12315,358,23216.62,18.87,20-11-2024,Instagram Ads
CAMPAIGN00720,Moisturizer,Personal Care,1751.72,94418,5613,707,145392.59,82,18-12-2024,Google Ads
CAMPAIGN00721,Tea,Beverages,4547.71,463071,46277,50,4902.85,0.08,22-01-2025,Instagram Ads
CAMPAIGN00722,Cold Drink,Beverages,2781.85,394773,5516,153,30102.93,9.82,27-01-2025,Instagram Ads
CAMPAIGN00723,Garbage Bags,Household,2692.27,139027,7962,590,235734.92,86.56,03-12-2024,Google Ads
CAMPAIGN00724,Toothpaste,Personal Care,2337.53,393609,31595,3126,333878.96,141.83,05-12-2024,Instagram Ads
CAMPAIGN00725,Tea,Beverages,4310.22,117601,10874,1815,569553.77,131.14,25-01-2025,Instagram Ads
CAMPAIGN00726,Soap,Personal Care,1317.66,278319,23495,401,128841.16,96.78,05-12-2024,Influencer Marketing
CAMPAIGN00727,Eggs,Groceries,765.9,438337,26650,3581,1231743.48,1607.23,10-01-2025,Referral
CAMPAIGN00728,Coffee,Beverages,1118.61,326146,4203,216,19317.76,16.27,11-01-2025,Email Campaign
CAMPAIGN00729,Rice,Groceries,647.26,300200,774,51,6785.02,9.48,13-11-2024,Email Campaign
CAMPAIGN00730,Tea,Beverages,1498.13,405471,4824,703,82874.63,54.32,04-12-2024,Google Ads
CAMPAIGN00731,Cooking Oil,Groceries,3706.01,288166,24272,3454,1120190.55,301.26,21-01-2025,Google Ads
CAMPAIGN00732,Toothpaste,Personal Care,2145,72236,1348,195,84523.75,38.41,08-01-2025,Referral
CAMPAIGN00733,Toothpaste,Personal Care,2535.69,33205,1299,94,27320.37,9.77,15-12-2024,Google Ads
CAMPAIGN00734,Shampoo,Personal Care,3054.2,325221,6415,969,384727.25,124.97,20-01-2025,Influencer Marketing
CAMPAIGN00735,Protein Bar,Snacks,2310.8,303136,26208,1689,539591.19,232.51,23-12-2024,Influencer Marketing
CAMPAIGN00736,Rice,Groceries,1645.23,380228,27892,4435,2000403.22,1214.88,06-01-2025,Influencer Marketing
CAMPAIGN00737,Detergent,Household,819.34,240575,3743,659,79839.17,96.44,02-02-2025,Instagram Ads
CAMPAIGN00738,Wheat Flour,Groceries,1413.09,73605,6988,1216,417328.37,294.33,23-12-2024,Instagram Ads
CAMPAIGN00739,Biscuits,Snacks,1976.94,403022,35504,2634,1095262.72,553.02,22-11-2024,Instagram Ads
CAMPAIGN00740,Air Freshener,Household,509.39,474094,32959,1581,311195.84,609.92,29-12-2024,Influencer Marketing
CAMPAIGN00741,Milk,Groceries,1044.89,360378,31645,564,235555.09,224.44,05-01-2025,Instagram Ads
CAMPAIGN00742,Coffee,Beverages,2167.2,117648,6460,1066,351778.34,161.32,05-12-2024,Referral
CAMPAIGN00743,Shampoo,Personal Care,140.97,356237,2339,214,22602.18,159.33,23-11-2024,Influencer Marketing
CAMPAIGN00744,Detergent,Household,3746.74,285318,18930,1386,243337.89,63.95,15-01-2025,Influencer Marketing
CAMPAIGN00745,Nuts,Snacks,1947.97,112729,4674,674,94089.06,47.3,03-01-2025,Google Ads
CAMPAIGN00746,Chocolate,Snacks,4535.12,270809,18673,130,60217.88,12.28,05-12-2024,Referral
CAMPAIGN00747,Cold Drink,Beverages,1573.3,217630,12301,2121,200707.91,126.57,16-12-2024,Influencer Marketing
CAMPAIGN00748,Face Wash,Personal Care,434.54,218379,3854,17,6662.39,14.33,02-02-2025,Influencer Marketing
CAMPAIGN00749,Dishwasher Liquid,Household,1435.29,187995,15271,594,247092.73,171.16,21-12-2024,Google Ads
CAMPAIGN00750,Garbage Bags,Household,193.22,218019,9966,740,184082,951.71,19-01-2025,Instagram Ads
CAMPAIGN00751,Garbage Bags,Household,2274.15,82877,6826,19,7433.96,2.27,14-11-2024,Referral
CAMPAIGN00752,Chocolate,Snacks,2613.38,30084,1670,128,35290.37,12.5,17-12-2024,Instagram Ads
CAMPAIGN00753,Chips,Snacks,3086.08,170436,14905,92,31209.95,9.11,01-02-2025,Influencer Marketing
CAMPAIGN00754,Juice,Beverages,3490.62,293950,20968,1553,611031.24,174.05,03-12-2024,Instagram Ads
CAMPAIGN00755,Cold Drink,Beverages,3849.51,395268,15345,381,172548.56,43.82,22-11-2024,Referral
CAMPAIGN00756,Floor Cleaner,Household,3981.67,5442,93,16,3022.34,-0.24,21-01-2025,Email Campaign
CAMPAIGN00757,Protein Bar,Snacks,2892.52,446350,37874,754,296409.47,101.47,25-12-2024,Referral
CAMPAIGN00758,Toothpaste,Personal Care,2304.45,378406,19597,3137,1033546.1,447.5,25-11-2024,Email Campaign
CAMPAIGN00759,Cold Drink,Beverages,3864.19,273491,11357,1479,649877.75,167.18,17-11-2024,Instagram Ads
CAMPAIGN00760,Face Wash,Personal Care,1244.24,169675,13989,406,100939.39,80.13,20-11-2024,Instagram Ads
CAMPAIGN00761,Nuts,Snacks,4915.52,71746,5080,365,31959.69,5.5,09-02-2025,Google Ads
CAMPAIGN00762,Cold Drink,Beverages,4651.12,309848,25952,698,316468.63,67.04,21-12-2024,Influencer Marketing
CAMPAIGN00763,Soap,Personal Care,1104.45,171095,2900,167,38766.3,34.1,23-11-2024,Google Ads
CAMPAIGN00764,Nuts,Snacks,1973.61,233058,19811,406,169957.01,85.11,14-11-2024,Referral
CAMPAIGN00765,Moisturizer,Personal Care,2216.47,92043,2826,385,63568.7,27.68,12-11-2024,Influencer Marketing
CAMPAIGN00766,Garbage Bags,Household,3075,380178,36681,6409,1637043.39,531.37,09-12-2024,Email Campaign
CAMPAIGN00767,Garbage Bags,Household,1981.26,345994,3148,523,132304.81,65.78,19-01-2025,Influencer Marketing
CAMPAIGN00768,Chocolate,Snacks,3039.17,113977,6822,1119,156507.67,50.5,26-11-2024,Instagram Ads
CAMPAIGN00769,Nuts,Snacks,567.61,471199,15579,2638,613007.19,1078.98,14-01-2025,Email Campaign
CAMPAIGN00770,Cooking Oil,Groceries,1973.27,9103,159,2,853.45,-0.57,29-12-2024,Influencer Marketing
CAMPAIGN00771,Milk,Groceries,4332.76,224379,14327,1425,194257.37,43.83,11-12-2024,Referral
CAMPAIGN00772,Nuts,Snacks,2942.29,118095,7925,1177,524347.46,177.21,13-12-2024,Google Ads
CAMPAIGN00773,Face Wash,Personal Care,818.27,93419,3097,280,117076.4,142.08,14-01-2025,Referral
CAMPAIGN00774,Chips,Snacks,2073.86,35236,1472,91,11260.23,4.43,22-01-2025,Instagram Ads
CAMPAIGN00775,Floor Cleaner,Household,1561.59,315105,12875,938,50920.76,31.61,21-01-2025,Email Campaign
CAMPAIGN00776,Detergent,Household,1539.21,360610,17878,2870,193097.08,124.45,05-01-2025,Influencer Marketing
CAMPAIGN00777,Protein Bar,Snacks,1922.92,90591,972,96,8723.24,3.54,31-12-2024,Email Campaign
CAMPAIGN00778,Air Freshener,Household,1263.59,33559,1426,192,68743.41,53.4,24-11-2024,Google Ads
CAMPAIGN00779,Juice,Beverages,350.31,133542,3940,602,246205.18,701.82,06-12-2024,Instagram Ads
CAMPAIGN00780,Dishwasher Liquid,Household,1185,473065,11743,423,80711.31,67.11,25-11-2024,Instagram Ads
CAMPAIGN00781,Cooking Oil,Groceries,4450.95,71283,3609,626,174646.95,38.24,21-01-2025,Referral
CAMPAIGN00782,Cold Drink,Beverages,3870.27,79749,6162,901,164779.08,41.58,01-12-2024,Referral
CAMPAIGN00783,Dishwasher Liquid,Household,695.13,15418,1481,121,9937.99,13.3,12-11-2024,Google Ads
CAMPAIGN00784,Tea,Beverages,2096.94,234692,23260,442,94749.18,44.18,09-01-2025,Email Campaign
CAMPAIGN00785,Juice,Beverages,565.67,331018,22628,1407,408801.96,721.69,22-01-2025,Influencer Marketing
CAMPAIGN00786,Tea,Beverages,660.51,224462,16767,12,1125.3,0.7,25-01-2025,Email Campaign
CAMPAIGN00787,Moisturizer,Personal Care,1581.01,322635,9786,1259,257671.71,161.98,13-12-2024,Influencer Marketing
CAMPAIGN00788,Tea,Beverages,447.19,415816,18102,2089,252798.42,564.3,14-12-2024,Instagram Ads
CAMPAIGN00789,Air Freshener,Household,1593.59,326487,17542,1388,384844.03,240.5,25-12-2024,Google Ads
CAMPAIGN00790,Toothpaste,Personal Care,1776.12,240557,15597,95,39551.71,21.27,16-01-2025,Email Campaign
CAMPAIGN00791,Biscuits,Snacks,136.41,388956,9843,225,11998.83,86.96,10-12-2024,Google Ads
CAMPAIGN00792,Coffee,Beverages,981.59,319624,16817,2429,1138361.75,1158.71,14-11-2024,Referral
CAMPAIGN00793,Juice,Beverages,1520.84,328969,23703,2311,831309.24,545.61,09-12-2024,Google Ads
CAMPAIGN00794,Toothpaste,Personal Care,4070.21,13361,663,80,35799.92,7.8,03-02-2025,Email Campaign
CAMPAIGN00795,Juice,Beverages,1215.8,77336,7411,118,12195.76,9.03,30-01-2025,Instagram Ads
CAMPAIGN00796,Protein Bar,Snacks,4196.41,244749,23208,4213,848526.76,201.2,12-11-2024,Influencer Marketing
CAMPAIGN00797,Chocolate,Snacks,4614.7,103205,2640,359,113983.07,23.7,03-12-2024,Instagram Ads
CAMPAIGN00798,Juice,Beverages,1043.9,316513,1716,2,760.98,-0.27,25-11-2024,Influencer Marketing
CAMPAIGN00799,Face Wash,Personal Care,935.27,320954,29377,1530,595418.38,635.63,15-11-2024,Email Campaign
CAMPAIGN00800,Tea,Beverages,320.63,170162,7832,683,73554.19,228.41,13-12-2024,Email Campaign
CAMPAIGN00801,Face Wash,Personal Care,3995.91,374937,23557,916,278335.31,68.66,06-01-2025,Influencer Marketing
CAMPAIGN00802,Face Wash,Personal Care,3198.28,137846,2110,306,100280.34,30.35,02-01-2025,Influencer Marketing
CAMPAIGN00803,Coffee,Beverages,3275.57,456084,9634,1205,322346.95,97.41,20-12-2024,Influencer Marketing
CAMPAIGN00804,Coffee,Beverages,982.77,460313,5267,769,286452.58,290.47,10-01-2025,Influencer Marketing
CAMPAIGN00805,Cooking Oil,Groceries,4543.42,96856,4733,422,170518.67,36.53,08-01-2025,Google Ads
CAMPAIGN00806,Chocolate,Snacks,193.68,65855,3056,608,273539.33,1411.33,24-01-2025,Referral
CAMPAIGN00807,Biscuits,Snacks,3762.23,121543,10799,2000,970499.66,256.96,05-01-2025,Referral
CAMPAIGN00808,Shampoo,Personal Care,2251.48,71983,5949,163,30662.82,12.62,26-01-2025,Email Campaign
CAMPAIGN00809,Energy Drink,Beverages,992.1,180182,16420,2441,1137477.46,1145.54,15-11-2024,Influencer Marketing
CAMPAIGN00810,Shampoo,Personal Care,2093.21,438346,37562,5254,2083161.16,994.2,08-01-2025,Email Campaign
CAMPAIGN00811,Dishwasher Liquid,Household,4154.61,348360,12959,283,102515.81,23.68,28-01-2025,Email Campaign
CAMPAIGN00812,Chips,Snacks,219.88,171113,16053,2566,582250.33,2647.04,19-12-2024,Referral
CAMPAIGN00813,Garbage Bags,Household,255.02,164467,8327,1611,156323.1,611.98,14-01-2025,Referral
CAMPAIGN00814,Detergent,Household,332.79,110762,2009,338,133682.93,400.7,02-12-2024,Email Campaign
CAMPAIGN00815,Juice,Beverages,3612.73,60601,4473,783,94326.57,25.11,06-01-2025,Referral
CAMPAIGN00816,Tea,Beverages,3189.96,321806,11128,10,3257.43,0.02,04-02-2025,Email Campaign
CAMPAIGN00817,Moisturizer,Personal Care,457.37,150071,570,41,15942.87,33.86,09-02-2025,Referral
CAMPAIGN00818,Chips,Snacks,3706.71,450478,45027,651,148657.06,39.1,22-11-2024,Instagram Ads
CAMPAIGN00819,Energy Drink,Beverages,860.25,150357,12835,530,112568.36,129.86,16-11-2024,Instagram Ads
CAMPAIGN00820,Chocolate,Snacks,3554.44,395319,20045,4000,302702.41,84.16,30-11-2024,Instagram Ads
CAMPAIGN00821,Wheat Flour,Groceries,1058.09,227276,8933,48,13720.18,11.97,08-02-2025,Influencer Marketing
CAMPAIGN00822,Juice,Beverages,2791.16,187106,970,189,80583.06,27.87,17-12-2024,Email Campaign
CAMPAIGN00823,Moisturizer,Personal Care,893.36,419766,1822,343,119583.92,132.86,15-01-2025,Instagram Ads
CAMPAIGN00824,Detergent,Household,1160.48,283527,7296,195,58527.19,49.43,07-01-2025,Instagram Ads
CAMPAIGN00825,Energy Drink,Beverages,4385.88,134810,3142,481,220837.88,49.35,24-01-2025,Referral
CAMPAIGN00826,Cooking Oil,Groceries,4976.84,450636,17028,137,60719.15,11.2,31-01-2025,Google Ads
CAMPAIGN00827,Detergent,Household,2480.98,421724,19562,3323,814059.58,327.12,04-01-2025,Referral
CAMPAIGN00828,Biscuits,Snacks,1770.25,137142,11719,992,379961.39,213.64,25-12-2024,Referral
CAMPAIGN00829,Shampoo,Personal Care,4633.16,439190,34483,112,13188.33,1.85,11-12-2024,Instagram Ads
CAMPAIGN00830,Floor Cleaner,Household,1787.47,98483,2003,294,59701.5,32.4,19-11-2024,Google Ads
CAMPAIGN00831,Protein Bar,Snacks,2539.16,489964,30159,1287,590456.96,231.54,16-11-2024,Email Campaign
CAMPAIGN00832,Milk,Groceries,59.15,39443,3664,376,109119.3,1843.79,16-11-2024,Influencer Marketing
CAMPAIGN00833,Chips,Snacks,196.59,42151,4067,729,338708.4,1721.92,22-11-2024,Google Ads
CAMPAIGN00834,Protein Bar,Snacks,181.06,35461,3205,217,26710.97,146.53,17-01-2025,Referral
CAMPAIGN00835,Energy Drink,Beverages,2415.81,188698,5553,846,217125.84,88.88,20-01-2025,Influencer Marketing
CAMPAIGN00836,Soap,Personal Care,4985.74,9133,203,20,5595.04,0.12,13-12-2024,Google Ads
CAMPAIGN00837,Dishwasher Liquid,Household,4726.76,95655,5948,851,146923.02,30.08,13-11-2024,Influencer Marketing
CAMPAIGN00838,Cold Drink,Beverages,3527.81,474612,13725,2429,869761.53,245.54,08-01-2025,Instagram Ads
CAMPAIGN00839,Chips,Snacks,3482.84,51978,2122,352,36788.23,9.56,14-01-2025,Referral
CAMPAIGN00840,Detergent,Household,4244.19,369612,13223,1406,541216.36,126.52,31-01-2025,Email Campaign
CAMPAIGN00841,Garbage Bags,Household,900.28,410147,38595,4727,2278069.77,2529.4,11-12-2024,Referral
CAMPAIGN00842,Detergent,Household,1405.51,20688,1207,156,26626.12,17.94,19-11-2024,Referral
CAMPAIGN00843,Cold Drink,Beverages,3259.75,457293,39644,7107,3464970.88,1061.96,02-12-2024,Referral
CAMPAIGN00844,Dishwasher Liquid,Household,2873.83,75467,6350,761,343382.19,118.49,28-12-2024,Email Campaign
CAMPAIGN00845,Shampoo,Personal Care,3093.67,476223,39984,1062,312204.67,99.92,03-12-2024,Instagram Ads
CAMPAIGN00846,Coffee,Beverages,267.9,131288,6080,1075,332666.23,1240.76,19-01-2025,Instagram Ads
CAMPAIGN00847,Milk,Groceries,1901.3,155888,1211,51,7776.52,3.09,17-11-2024,Email Campaign
CAMPAIGN00848,Moisturizer,Personal Care,3337,452609,30983,2421,1129521.37,337.48,24-01-2025,Influencer Marketing
CAMPAIGN00849,Chips,Snacks,3017.78,78984,1261,85,23950.03,6.94,15-12-2024,Instagram Ads
CAMPAIGN00850,Dishwasher Liquid,Household,139.1,297070,12939,373,148290.44,1065.07,23-01-2025,Influencer Marketing
CAMPAIGN00851,Nuts,Snacks,4890.53,259117,4215,461,180313.13,35.87,20-12-2024,Email Campaign
CAMPAIGN00852,Toothpaste,Personal Care,4243.51,141427,11116,481,93994.69,21.15,05-12-2024,Referral
CAMPAIGN00853,Juice,Beverages,1648.95,298546,26811,3934,1910394.26,1157.55,14-12-2024,Influencer Marketing
CAMPAIGN00854,Cold Drink,Beverages,1024.39,228745,16845,60,15848.05,14.47,21-11-2024,Email Campaign
CAMPAIGN00855,Moisturizer,Personal Care,992.02,9177,502,5,2233.73,1.25,08-01-2025,Referral
CAMPAIGN00856,Moisturizer,Personal Care,4796.87,308056,23180,3055,229571.44,46.86,05-12-2024,Referral
CAMPAIGN00857,Cooking Oil,Groceries,3915.14,203778,12782,88,18713.47,3.78,17-11-2024,Influencer Marketing
CAMPAIGN00858,Air Freshener,Household,1851.24,265397,13540,2600,1240374.11,669.02,20-11-2024,Email Campaign
CAMPAIGN00859,Toothpaste,Personal Care,1703.1,37626,979,49,4046.09,1.38,23-12-2024,Influencer Marketing
CAMPAIGN00860,Tea,Beverages,759.5,431340,3604,226,52899.93,68.65,20-01-2025,Email Campaign
CAMPAIGN00861,Detergent,Household,2634.31,319883,26567,3780,925261.6,350.23,22-01-2025,Email Campaign
CAMPAIGN00862,Rice,Groceries,3107.45,324808,16617,958,162628.31,51.33,14-12-2024,Influencer Marketing
CAMPAIGN00863,Shampoo,Personal Care,4155.37,342620,33618,5849,824632.96,197.45,14-01-2025,Influencer Marketing
CAMPAIGN00864,Rice,Groceries,601.38,129590,3271,454,45753.62,75.08,14-01-2025,Referral
CAMPAIGN00865,Nuts,Snacks,1843.73,201641,14853,2792,930128.01,503.48,17-11-2024,Influencer Marketing
CAMPAIGN00866,Detergent,Household,3026.36,357893,35723,405,23962.85,6.92,30-12-2024,Influencer Marketing
CAMPAIGN00867,Air Freshener,Household,388.21,414521,27665,3963,801632.7,2063.95,14-12-2024,Instagram Ads
CAMPAIGN00868,Toothpaste,Personal Care,418.75,427067,17501,2365,1034627.34,2469.75,04-01-2025,Instagram Ads
CAMPAIGN00869,Energy Drink,Beverages,762.28,363200,11086,2186,207394,271.07,19-11-2024,Referral
CAMPAIGN00870,Tea,Beverages,422.56,233144,21439,1795,777240.25,1838.36,01-02-2025,Influencer Marketing
CAMPAIGN00871,Shampoo,Personal Care,3982.08,16619,53,7,887.01,-0.78,02-12-2024,Google Ads
CAMPAIGN00872,Air Freshener,Household,2082.31,394671,30654,2183,269387.79,128.37,16-01-2025,Google Ads
CAMPAIGN00873,Milk,Groceries,2252.97,96809,221,3,1161.65,-0.48,22-11-2024,Google Ads
CAMPAIGN00874,Coffee,Beverages,4739.52,455246,30864,5254,411544.46,85.83,07-02-2025,Email Campaign
CAMPAIGN00875,Rice,Groceries,1137.08,246888,22688,600,53974.31,46.47,13-01-2025,Email Campaign
CAMPAIGN00876,Rice,Groceries,2611.51,451469,3732,102,19106.81,6.32,26-11-2024,Instagram Ads
CAMPAIGN00877,Cooking Oil,Groceries,763.45,300497,19274,2754,261705.99,341.79,09-01-2025,Influencer Marketing
CAMPAIGN00878,Dishwasher Liquid,Household,2153.51,207948,5883,786,240410.93,110.64,26-01-2025,Referral
CAMPAIGN00879,Shampoo,Personal Care,2735.54,235024,12352,1064,488382.02,177.53,21-01-2025,Influencer Marketing
CAMPAIGN00880,Biscuits,Snacks,4069.59,230277,6353,1169,87873.8,20.59,06-01-2025,Referral
CAMPAIGN00881,Dishwasher Liquid,Household,3843.17,284424,4888,217,84267.16,20.93,01-02-2025,Influencer Marketing
CAMPAIGN00882,Detergent,Household,2796.83,130835,11165,1907,583767.86,207.72,18-11-2024,Email Campaign
CAMPAIGN00883,Coffee,Beverages,1074.66,143229,5542,547,250918.94,232.49,29-11-2024,Influencer Marketing
CAMPAIGN00884,Soap,Personal Care,656.61,181765,11063,1254,171328.97,259.93,26-12-2024,Google Ads
CAMPAIGN00885,Cold Drink,Beverages,2780.87,56565,3589,270,90103.44,31.4,09-01-2025,Email Campaign
CAMPAIGN00886,Soap,Personal Care,1750.06,177992,13885,114,44089.82,24.19,03-02-2025,Instagram Ads
CAMPAIGN00887,Coffee,Beverages,4693.38,229540,4338,317,40939.76,7.72,24-11-2024,Google Ads
CAMPAIGN00888,Garbage Bags,Household,660.39,424246,6891,22,3984.59,5.03,04-01-2025,Email Campaign
CAMPAIGN00889,Floor Cleaner,Household,3632.24,259480,5709,43,19883.18,4.47,30-11-2024,Instagram Ads
CAMPAIGN00890,Eggs,Groceries,341.78,353997,13891,466,44133.02,128.13,26-12-2024,Instagram Ads
CAMPAIGN00891,Protein Bar,Snacks,3143.62,184835,12744,252,25415.26,7.08,09-12-2024,Email Campaign
CAMPAIGN00892,Tea,Beverages,501.83,229164,4066,501,225329.29,448.02,13-12-2024,Email Campaign
CAMPAIGN00893,Biscuits,Snacks,264.29,105920,8926,1167,442154.59,1671.99,29-12-2024,Email Campaign
CAMPAIGN00894,Wheat Flour,Groceries,3840.86,135292,738,75,9743.51,1.54,22-11-2024,Referral
CAMPAIGN00895,Rice,Groceries,4265.7,166040,613,46,22587.79,4.3,04-12-2024,Instagram Ads
CAMPAIGN00896,Biscuits,Snacks,324.79,47754,3250,456,134670.25,413.64,03-02-2025,Influencer Marketing
CAMPAIGN00897,Eggs,Groceries,288.18,427257,1993,16,5160.21,16.91,17-11-2024,Google Ads
CAMPAIGN00898,Biscuits,Snacks,2106.02,288830,21427,1334,293731.69,138.47,11-12-2024,Email Campaign
CAMPAIGN00899,Wheat Flour,Groceries,4660.88,87326,3161,331,87652.27,17.81,21-11-2024,Instagram Ads
CAMPAIGN00900,Moisturizer,Personal Care,517.05,284451,10569,63,18182.8,34.17,03-02-2025,Referral
CAMPAIGN00901,Detergent,Household,4934.38,228116,4035,478,91966.07,17.64,09-02-2025,Google Ads
CAMPAIGN00902,Energy Drink,Beverages,4706.26,428231,19904,1438,380676.9,79.89,01-02-2025,Email Campaign
CAMPAIGN00903,Chocolate,Snacks,2547.96,348842,7253,508,111403.67,42.72,21-01-2025,Google Ads
CAMPAIGN00904,Moisturizer,Personal Care,1888.78,163631,6509,749,273465.63,143.78,04-12-2024,Referral
CAMPAIGN00905,Floor Cleaner,Household,1955.06,488130,3219,556,235595.13,119.51,06-12-2024,Referral
CAMPAIGN00906,Detergent,Household,3208.2,352776,3705,52,6928.36,1.16,14-01-2025,Email Campaign
CAMPAIGN00907,Chocolate,Snacks,4187.37,188638,3562,202,76863.98,17.36,17-11-2024,Google Ads
CAMPAIGN00908,Shampoo,Personal Care,1621.25,275237,6574,791,369254.87,226.76,03-12-2024,Influencer Marketing
CAMPAIGN00909,Eggs,Groceries,1723.26,323191,26020,1604,633888.77,366.84,29-12-2024,Instagram Ads
CAMPAIGN00910,Dishwasher Liquid,Household,4562.63,148216,4664,166,21582.58,3.73,08-12-2024,Google Ads
CAMPAIGN00911,Shampoo,Personal Care,2241.68,321587,6395,202,54616.87,23.36,06-12-2024,Email Campaign
CAMPAIGN00912,Shampoo,Personal Care,80.1,313937,18115,2353,564131.89,7041.85,09-01-2025,Referral
CAMPAIGN00913,Chips,Snacks,523.22,427038,20072,519,59552.17,112.82,25-01-2025,Referral
CAMPAIGN00914,Air Freshener,Household,4301.52,452109,38900,2904,326259.34,74.85,20-12-2024,Influencer Marketing
CAMPAIGN00915,Air Freshener,Household,1491.75,486719,45403,7002,3013321.27,2018.99,27-11-2024,Google Ads
CAMPAIGN00916,Nuts,Snacks,4621.92,42745,3385,617,74075.62,15.03,13-11-2024,Instagram Ads
CAMPAIGN00917,Biscuits,Snacks,106.62,94708,9299,1823,183608.66,1721.08,08-01-2025,Email Campaign
CAMPAIGN00918,Biscuits,Snacks,3911.57,371049,16801,478,232806.4,58.52,24-11-2024,Influencer Marketing
CAMPAIGN00919,Rice,Groceries,804.51,362412,18454,515,231183.34,286.36,06-02-2025,Referral
CAMPAIGN00920,Biscuits,Snacks,1576.87,354546,20576,1927,708208.54,448.12,08-12-2024,Referral
CAMPAIGN00921,Detergent,Household,1747.12,265350,21171,2071,919359.26,525.21,09-01-2025,Referral
CAMPAIGN00922,Coffee,Beverages,275.94,114585,8755,515,27169.61,97.46,05-01-2025,Instagram Ads
CAMPAIGN00923,Chocolate,Snacks,4629.87,199175,3612,106,20384.86,3.4,23-11-2024,Instagram Ads
CAMPAIGN00924,Detergent,Household,2369.76,213449,795,9,4421.56,0.87,07-01-2025,Email Campaign
CAMPAIGN00925,Energy Drink,Beverages,3260.9,135839,2599,202,77766.77,22.85,07-02-2025,Referral
CAMPAIGN00926,Cooking Oil,Groceries,177.07,325877,30849,1052,226466.34,1277.97,26-01-2025,Google Ads
CAMPAIGN00927,Milk,Groceries,2830.19,398066,36384,6047,1985503.63,700.54,13-12-2024,Email Campaign
CAMPAIGN00928,Moisturizer,Personal Care,4950.71,254849,16262,1979,799324.62,160.46,23-12-2024,Email Campaign
CAMPAIGN00929,Face Wash,Personal Care,940.61,33284,2114,321,137121.93,144.78,24-01-2025,Instagram Ads
CAMPAIGN00930,Toothpaste,Personal Care,1187.7,407962,30967,812,236650.32,198.25,23-01-2025,Referral
CAMPAIGN00931,Shampoo,Personal Care,3680.48,485192,20551,3130,521400.46,140.67,20-12-2024,Influencer Marketing
CAMPAIGN00932,Energy Drink,Beverages,968.49,19067,1025,117,42316.63,42.69,29-12-2024,Instagram Ads
CAMPAIGN00933,Energy Drink,Beverages,4987.36,239471,22907,2282,746314.24,148.64,11-12-2024,Influencer Marketing
CAMPAIGN00934,Juice,Beverages,345.33,46785,2875,435,116728.99,337.02,09-02-2025,Referral
CAMPAIGN00935,Milk,Groceries,199.9,73776,3703,518,150645.5,752.6,27-11-2024,Referral
CAMPAIGN00936,Wheat Flour,Groceries,136.66,289951,24561,2297,434637,3179.43,22-11-2024,Instagram Ads
CAMPAIGN00937,Cooking Oil,Groceries,2749.57,352755,16684,410,136341.02,48.59,17-11-2024,Email Campaign
CAMPAIGN00938,Milk,Groceries,2846.82,454932,17417,339,124091.2,42.59,23-11-2024,Influencer Marketing
CAMPAIGN00939,Shampoo,Personal Care,2523.09,156703,5873,960,406031.08,159.93,10-01-2025,Referral
CAMPAIGN00940,Toothpaste,Personal Care,1385.83,91256,2730,478,92654.04,65.86,23-12-2024,Instagram Ads
CAMPAIGN00941,Rice,Groceries,4609.28,334819,5243,503,160590.49,33.84,08-01-2025,Referral
CAMPAIGN00942,Biscuits,Snacks,3882.03,94430,6296,1183,537686.51,137.51,27-01-2025,Instagram Ads
CAMPAIGN00943,Biscuits,Snacks,2153.27,20126,644,104,22507.5,9.45,08-01-2025,Google Ads
CAMPAIGN00944,Cold Drink,Beverages,3800.8,195008,2409,351,149805.77,38.41,21-12-2024,Influencer Marketing
CAMPAIGN00945,Rice,Groceries,1012.27,54490,1316,187,62096.86,60.34,22-12-2024,Referral
CAMPAIGN00946,Nuts,Snacks,2196.76,25054,2250,177,33239.01,14.13,04-01-2025,Instagram Ads
CAMPAIGN00947,Nuts,Snacks,2978.14,288326,14651,576,190239.55,62.88,12-12-2024,Google Ads
CAMPAIGN00948,Tea,Beverages,485.82,387195,28774,5016,1952672.34,4018.33,03-12-2024,Influencer Marketing
CAMPAIGN00949,Milk,Groceries,3061.72,199000,2657,408,58562.71,18.13,09-02-2025,Influencer Marketing
CAMPAIGN00950,Floor Cleaner,Household,2214.54,395049,8396,1531,682809.7,307.33,04-12-2024,Google Ads
CAMPAIGN00951,Milk,Groceries,1200.27,27768,2502,403,123445.9,101.85,18-01-2025,Referral
CAMPAIGN00952,Nuts,Snacks,340.43,80514,7297,457,46619.51,135.94,26-12-2024,Influencer Marketing
CAMPAIGN00953,Face Wash,Personal Care,273.64,452307,41382,6365,683269.71,2495.97,06-12-2024,Influencer Marketing
CAMPAIGN00954,Wheat Flour,Groceries,817.48,232161,3402,253,80519.86,97.5,30-12-2024,Instagram Ads
CAMPAIGN00955,Chocolate,Snacks,576.2,158099,10855,965,211465.72,366,04-01-2025,Referral
CAMPAIGN00956,Chips,Snacks,2606.58,153168,9992,327,97215.47,36.3,14-12-2024,Google Ads
CAMPAIGN00957,Cooking Oil,Groceries,4348.94,174297,4607,71,22228.38,4.11,09-02-2025,Referral
CAMPAIGN00958,Protein Bar,Snacks,3441.45,471420,31401,5040,535683.52,154.66,07-02-2025,Google Ads
